id_name,comment_text,user_id_link,rating
小波福娃,去年看完芭比我感叹说还是第一次在商业电影院里看到“父权制”这词，没隔几个月读书会上嘉宾问我，“中国现在有称得上女性主义电影的热门作品吗”（要说老电影小众文艺点的确实有，但热门新片里挑一个还真把我蚌住了，想了一会说咱总不能管陈思诚叫女性主义电影吧）。结果没想到！有生之年系列它来了它来了！本片不但通过了贝克德尔测试，梗多又密完全是中国语境下的讨论（举报文化、新闻业消亡），并且还是华语电影里少见的反映当下生活的都市女性群像题材。即使缺点明显，但这真的是电影叙事里女性主体、男性从属的颠覆视角的罕见尝试，“非电影感”其实是种靠琐碎对话连缀组合起来的女性词汇特点（我都能想象电影研究者多激动）。同时感觉还难得地适合当长假合家欢电影，毕竟这么温和包容都无法接受的话，确实也没必要在一起浪费宝贵的长假时间了。,https://www.douban.com/people/duanmuyi/,力荐
这号用来说逼话,此片开创了爹味说教的反面，“孩味”说教，为了金句而拍的电影，故事情节很弱，但有几句还是戳到心里，给三星吧,https://www.douban.com/people/pbj0707/,还行
小鼻子在江湖,这部电影导演为了迎合女性市场需求，想方设法拼凑故事因果，导致整部电影非常做作，像都市轻喜剧的小品片段大杂烩。钟楚曦的表演浮于表面，这个角色集父亲家暴+母亲打压+离家出走+酗酒+抑郁+民谣歌手于一身，buff叠满不知所云。宋佳表演很稳，我可以感觉到她在尽量去把故事合理化生活化，然后电影不是演员的个体行为，很显然她的努力效果并不好。两位男演员表演没有问题，章宇身材很好，赵又廷颜值在线，没了。 我希望那些口口声声为了女性生存现状努力的导演能够脚踏实地沉下心来去研究当代女性问题，而不是哗众取宠。,https://www.douban.com/people/159454890/,很差
桃桃林林,相比上一部，这部的话题更女性了，想讲的话题其实挺多的，但基本都照顾到了，又尽量镶在了一个框架里，所以观感还是很好的，不会觉得刻意或者口号，反而会有很多乐趣。导演写台词确实有点东西，两部都有很多特别妙的台词，场上也是笑声不断。每个角色都很有特点，你能从中找到很多生活的影子。到最后，都不知道最喜欢的是哪个角色（创作层面），宋佳、钟楚曦，甚至赵又廷都各有各的精彩（创作层面）。,https://www.douban.com/people/qijiuzhiyue/,推荐
天然呆的日日酱,女孩应该怎么打鼓？你怎么打女孩就怎么打。,https://www.douban.com/people/75796847/,力荐
废白,真的很讨厌这种标签混合物电影。好像讲了女性困境、新闻困境、爱情困境、教育困境…但却不停地消解很多严肃的话题。真的非常非常非常非常非常非常讨厌。麻烦已经占据社会资源的导演编剧们，不要为了恰烂钱就制造垃圾好吗。,https://www.douban.com/people/145059733/,很差
时媞非（shì）,我们花钱去电影院就是为了看这种电影的，邵导加油啊！三个女性的群像太赞了，不同阶段的她和她和她。 开场的“袋鼠妈妈搬家公司”很细节，王铁梅的衣服都像旁白。被男人尾随、看到男人随地大小便等应该怎么办？地铁上的女性把铁梅昏睡的头拽到自己这边，烟酒都在自然而然的场景但又不酗酒。 好几次我以为导演差点要捅破边界了，她又很幽默的拽回来了，她开个细节的头，希望未来有更多人展现出来。 铁梅说女同事怎么穿这个衣服下一句是链接发我，铁梅说女同事怎么吃这么多，女同事说不要引起容貌焦虑的时候，铁梅说你吃的是我的饭团哈哈哈哈哈！ 男性结扎也是口头说说，育友，雄竟，香不香的男人客体化视角，看完觉得“本应如此”。看两本女权书就开始当“女权爹”是真典啊。 爽了，余味悠长，多看书~ 我正直勇敢有阅读量，我最棒！,https://www.douban.com/people/175135579/,力荐
三缺一,对爱情、亲情、人际关系的独到观察，再到内心、成长、两性的新鲜思考，整个影片表达的都很好！能感受到三个女孩在一起那种蓬勃的生命力，非常鲜活的女性群像,https://www.douban.com/people/douyu101/,推荐
HarperDie,四星半。暴脾气单身编辑母亲、讨好型女主唱录音师、尚待开发自我天赋的小孩姐，三个互为对照的女性，与身边不同年纪却被驯化得如出一辙的男性，勾勒出属于当下生活的通透浮世绘。邵艺辉用镜头公平地对准着人的复杂多变，俗世桎梏可以令对错好坏同时存在于每个个体之中，但为何“女性可以洞穿男性，却只有女性才能真正理解女性”，是所有男性一辈子需要研学的课题。当茉莉富有想象力地猜测着小叶收集的声音，与铁梅身为母亲辛勤劳作的种种声响相交叠，视听语言的能量穿过银幕力透心底，胜过千言万语。宋佳、钟楚曦、曾慕梅，充满魅力的女演员。,https://www.douban.com/people/1591741/,力荐
亵渎电影,女性意识觉醒之后，女性该怎样生活，如何处理所有人都会面对的现实问题，导演试图用这部电影来探讨这个问题，这是以前的华语电影里没人拍过的。在故事情节和人物设定之外，更触动我的是上海这座大城市里年轻人的状态，上海让这里的年轻人可以拥有如此开放如此美好的精神状态，按照自己的价值标准去生活。她们可以不遵循上一辈人订好的人生模板，就算意识到自己的性格缺陷有来自上一辈的原生家庭影响，也可以把这个问题终结在自己身上，不去毒害下一代，用一种更平等更自由的思想去教育孩子关心朋友，我觉得这部电影值得所有年龄段的人观看。,https://www.douban.com/people/zhangzongqian/,推荐
熵增,前夫从头到尾都没个名字呢,https://www.douban.com/people/168592327/,力荐
烂片观众室,我开始不懂什么是电影了，电影的本质是讲好故事还是输出观点，这真的不是两个小时的脱口秀专场吗？它凭什么这么高分？电影不应该是突出主题让观众从心里看到观点吗，怎么变成了全靠角色用嘴输出？而且形式还很像漫才，有人扮傻，有人吐槽。,https://www.douban.com/people/156925109/,较差
鹅圈在逃人员,男人一开口 人们就发笑,https://www.douban.com/people/233884890/,力荐
天才小猫崔然竣,总得来说 不如爱情神话。如果说爱情神话是浑然天成意料之外的灵气 好东西更像是不够过瘾意料之中的匠气。可能是我期待太高 看的过程中让我感到惊喜的地方反而很少 印象比较深刻的是给小孩听录音的那一段 小孩的猜想和妈妈实际的动作声音重叠起来很妙。缺点是台词对白设计感有点重 让我幻视很多小红书豆瓣抖音关于女性处境和男女关系的高赞热帖。很多地方是有趣的 演员的表演和呈现也是很自然的（尤其喜欢宋佳的表演和衣品 个高肤白有气质穿啥都好看 连我妈都忍不住说铁梅真帅啊）。但是觉得匠气重的根本原因 是人物塑造 包括情节发展都太“典”了。十分切题 却又失了新意。如果说爱情神话给我的感觉是尝一口就让人鲜掉眉毛的靓汤 好东西更多的是一道精致好看 创意大胆的融合菜吧。慕名去吃了 是好吃的 也总是觉得少了点什么。,https://www.douban.com/people/206787778/,推荐
缘妙不可言,猜声音的那一段真的好喜欢，宇宙就在妈妈的手里，世上所有神迹就在这些日常的琐碎里,https://www.douban.com/people/92962068/,力荐
邓安庆,鼓掌，好看！非常妙！邵艺辉每回拍桌戏都是那么精彩。这简直就是豆瓣人自己拍的电影。,https://www.douban.com/people/renjiananhuo/,推荐
萨罗迈拉,好羡慕创作参与这部电影的所有人。羡慕邵艺辉，可以用影像记录最当下的议题和思考，把“正发生”变成一段抹不掉的记忆；羡慕宋佳，在最好的年纪塑造了这么有力量的女性角色，“职场女性”和“单亲妈妈”的形象多了一种可能性（而且穿衬衫西装怎么那么帅啊！！）；羡慕小女孩，那么小就可以知道并亲口说出那些我花了好多年才自洽和解的女性羞耻；羡慕男演员们，理由就不说了。当然还羡慕宋佳可以rua钟楚曦的狗狗头，羡慕钟楚曦可以贴贴穿西装的宋佳！（再补充一个刚看到的小细节，铁梅、小叶、茉莉，女孩的名字都是蓬勃生长的绿色植物！）,https://www.douban.com/people/57634132/,力荐
Tetsuling,不是太喜欢大幅度观点输出，一切都说得太明的感觉，不太像电影了，看完感觉自己是读完了一篇公众号文章,https://www.douban.com/people/Tetsuling/,还行
栗,很多方面挺难得的国产电影，看了不亏，心情好；在我这里扣分点是男性的部分很虚浮，像用十年前的“豆瓣女权男”人设对男人进行无害化处理，还有章宇明显用错了地方，硬是把折耳根做成了甜点。,https://www.douban.com/people/2265139/,推荐
狠毒男孩,有个评价我觉得很敏锐也很贴切：新时代阶级斗争“样板戏”,https://www.douban.com/people/220002266/,还行
Lucas,真正读过铁梅全部文章的只有小茉莉。,https://www.douban.com/people/54342192/,力荐
momo,那段母亲手里的声音孕育了整个世界的转场够我跪着看了,https://www.douban.com/people/188569354/,力荐
天然呆的日日酱,女孩应该怎么打鼓？你怎么打女孩就怎么打。,https://www.douban.com/people/75796847/,力荐
时媞非（shì）,我们花钱去电影院就是为了看这种电影的，邵导加油啊！三个女性的群像太赞了，不同阶段的她和她和她。 开场的“袋鼠妈妈搬家公司”很细节，王铁梅的衣服都像旁白。被男人尾随、看到男人随地大小便等应该怎么办？地铁上的女性把铁梅昏睡的头拽到自己这边，烟酒都在自然而然的场景但又不酗酒。 好几次我以为导演差点要捅破边界了，她又很幽默的拽回来了，她开个细节的头，希望未来有更多人展现出来。 铁梅说女同事怎么穿这个衣服下一句是链接发我，铁梅说女同事怎么吃这么多，女同事说不要引起容貌焦虑的时候，铁梅说你吃的是我的饭团哈哈哈哈哈！ 男性结扎也是口头说说，育友，雄竟，香不香的男人客体化视角，看完觉得“本应如此”。看两本女权书就开始当“女权爹”是真典啊。 爽了，余味悠长，多看书~ 我正直勇敢有阅读量，我最棒！,https://www.douban.com/people/175135579/,力荐
momo,我们女性什么时候又被人代表了？原来骗女性钱这么容易，只要一味的舔就能有票房。高潮的同时却不知物化女性最厉害的就是这个导演，真是可悲,https://www.douban.com/people/206104254/,很差
木卫二,妈妈咪呀！观感好于爱情神话。尽管与调查记者阅读量相似，举报，隐形家务，鼓掌观众，上野千鹤子都属于议题叠加，却在进一步稀释“上海化”后，扬撒了更多提味现实的粉末。至于漫画场景式的夸张反应，必须有梗的喜剧演绎，无非红男绿女，不过各花各眼。一定要比的话，雄竞线，就好过炮友线。不少人划线，对下一代小孩子和无数momo的善意，也是少有的。,https://www.douban.com/people/MovieL/,推荐
HarperDie,四星半。暴脾气单身编辑母亲、讨好型女主唱录音师、尚待开发自我天赋的小孩姐，三个互为对照的女性，与身边不同年纪却被驯化得如出一辙的男性，勾勒出属于当下生活的通透浮世绘。邵艺辉用镜头公平地对准着人的复杂多变，俗世桎梏可以令对错好坏同时存在于每个个体之中，但为何“女性可以洞穿男性，却只有女性才能真正理解女性”，是所有男性一辈子需要研学的课题。当茉莉富有想象力地猜测着小叶收集的声音，与铁梅身为母亲辛勤劳作的种种声响相交叠，视听语言的能量穿过银幕力透心底，胜过千言万语。宋佳、钟楚曦、曾慕梅，充满魅力的女演员。,https://www.douban.com/people/1591741/,力荐
匡轶歌,图式化的人物、理想化的职场、景观式的女性主义、美好到梦幻的Sisterhood，但开分9.1说明了，大家多么渴望且欣喜“属于我们自身的话语”“我们自身的观点输出”可以堂堂正正出现大银幕，上桌吃饭，不必再依附于男性表达。看得出导演脱离“小妞电影”范式的努力。尤其男性角色的设置，“弟狗感”的章宇，“做题家”似的前夫，高声套用女权概念时宛如背诵考点，甚至笨拙出了一种可爱的样式。女权此时成了一种投名状、赎罪券，一张获准进入亲密关系的门票。也看出导演的探讨意图，及多数意识觉醒的女性都曾反复思索的课题：身为一名女权主义者兼异性恋者，在处理亲密关系时，“准入”门槛是什么？今后该以如何态度接纳男性才能达到自洽？导演把讽刺感处理得很温和，包括最后章宇那句工具人的自嘲，未见有多冒犯男性群体，最多是句今非昔比之叹罢了。,https://www.douban.com/people/rakumm/,推荐
熵增,前夫从头到尾都没个名字呢,https://www.douban.com/people/168592327/,力荐
鹅圈在逃人员,男人一开口 人们就发笑,https://www.douban.com/people/233884890/,力荐
啃泥,不如爱情神话。除了个别桥段（猜声音、明天会更好、结尾接小孩），剩下内容一半是此起彼伏的脱口秀，每个人都像在脱口秀大会上攒着一股劲想让评委爆灯，不停地说出一些预期违背的话，多到甚至泛滥了。另外一部分内容更无聊，每个角色像导演化身，生怕观众不懂，源源不断输出各种观点，充满爹味（对这是最讽刺的地方，一部女性电影里甚至能散发爹味），电影的主旨不是靠剧情推动，而是靠角色的嘴不停的说。男性角色的定位更离谱：炮王，龟男，甚至还有变态跟踪狂，就这样还骂男人破防，男人也真的可怜。算是流畅的电影，但并没有比小妇人伯德女士高明。3.5分，考虑到这个9.1分评价，三星吧。能真心觉得这部电影值9分的人，这辈子估计能看过几部电影。,https://www.douban.com/people/FiloV33/,还行
ヽJIN心JIN意.*,两个男的坐在那里对话：我们已经占据太多性别红利，我们都有原罪。恶心不恶心啊。不如改名叫狗东西吧。PS：有人说这个讽刺，看吧，就是让观众对这种现象越来越习以为常，导演他敢让两个女的坐着说出这台词吗？敢吗？破防的是现实生活中希望吃性别红利但是吃不到只能在这种了色电影里面找那点可怜存在感的人。,https://www.douban.com/people/loveleejin/,很差
LIONSONG,我希望中国电影能和专车市场一样，多些女性司机“香车”，少些男司机“臭车”。,https://www.douban.com/people/constantinechia/,推荐
五色全味,很小聰明，像在看性轉版彭浩翔，議題buff疊滿，有種10w+爆款爽文的感覺。現場笑聲掌聲不絕，趙又廷的部分確實滿好笑的。,https://www.douban.com/people/wusequanwei/,还行
热雨,有佳句没佳章，像阅读理解试卷，讲一段就总结一下，什么议题都沾了些，炖了一锅大杂烩，看完只记得一些口号。唯一有意思的是那段声音的蒙太奇，全片最有意思的段落。,https://www.douban.com/people/121147652/,还行
袁长庚,sisterhood的美好在于帮助人们从表面严整但实际近乎无效的秩序当中解脱出来，直面裂痕和矛盾，并由此实现改变和生长；相反，雄竞的无聊在于只能比拼近乎陈词滥调的符号，让参与者失控，让旁观者尴尬。片子里有些小刻意，但不影响背后的大聪明，避重但没有就轻，比神话又上了一个台阶。,https://www.douban.com/people/yuanchanggeng/,推荐
缘妙不可言,猜声音的那一段真的好喜欢，宇宙就在妈妈的手里，世上所有神迹就在这些日常的琐碎里,https://www.douban.com/people/92962068/,力荐
萨罗迈拉,好羡慕创作参与这部电影的所有人。羡慕邵艺辉，可以用影像记录最当下的议题和思考，把“正发生”变成一段抹不掉的记忆；羡慕宋佳，在最好的年纪塑造了这么有力量的女性角色，“职场女性”和“单亲妈妈”的形象多了一种可能性（而且穿衬衫西装怎么那么帅啊！！）；羡慕小女孩，那么小就可以知道并亲口说出那些我花了好多年才自洽和解的女性羞耻；羡慕男演员们，理由就不说了。当然还羡慕宋佳可以rua钟楚曦的狗狗头，羡慕钟楚曦可以贴贴穿西装的宋佳！（再补充一个刚看到的小细节，铁梅、小叶、茉莉，女孩的名字都是蓬勃生长的绿色植物！）,https://www.douban.com/people/57634132/,力荐
Lucas,真正读过铁梅全部文章的只有小茉莉。,https://www.douban.com/people/54342192/,力荐
momo,那段母亲手里的声音孕育了整个世界的转场够我跪着看了,https://www.douban.com/people/188569354/,力荐
Hcaep,小孩儿猜声音那点太妙了，几个简单的镜头就把铁梅日常的艰辛、琐碎全都表现出来了。,https://www.douban.com/people/Peach.T/,力荐
人民艺术家,让我们坦率一点儿吧。这真的有必要拍成电影吗？让大家来电影院看快节奏大荧幕版本的电视剧？电视剧级别的调度和节奏，电视剧级别的场景构建，电视剧级别的小资故事，电视剧级别的人物。尤其是把小孩儿推出来，让她拥有30岁独立女性的一针见血与八岁小孩的软弱自卑。这样表达女性主义，是否有点太鸡贼了？,https://www.douban.com/people/203854855/,较差
快乐的大傻子,一些女拳的意淫，猎奇的微博评论式靠丑化/扁平化男性搞男女对立言论博眼球赚红利，麻木女性观众，闭门造车，让女性自娱自乐，降智，煎熬,https://www.douban.com/people/14063551/,很差
Онисог,戴老师说过：“电影这艘大船要沉了，所以男性纷纷弃船而逃，而女性就像在面对任何灾难时刻一样挺身而出去接替他们。”现在，她们甚至做的更好！就像是《自由引导人民》中象征自由的女神一样，带领着电影走向未来！过往的男性叙事中，我们要么蛇蝎，要么悲情…事实呢？是不管发生什么，我们总有办法！无论是《好东西》还是《山花烂漫时》，女性叙事从来都不是展示苦难，咀嚼困难的，因为我们足够自信乐观，才能直面悲剧！有人说导演是中国的Woody Allen，就像我挺爱这个掉书袋子的老头儿一样，同样喜欢导演。不然呢？要去喜欢将那些网络热梗并入电影叙事中，并开创“抖音电影”这一新的电影类型的某些男导吗？用拟音表达具象的母爱，太聪明了！女性的爱是“藏”，男性的爱是“显”，就像小孩问他爸：“你这样对我难道不是应该的吗？”灵的嘞！,https://www.douban.com/people/183308493/,力荐
张小北,轻松+愉快，自信+睿智，优秀的女性电影和城市电影（而不是什么生套概念的“小妞电影”），比导演优秀首作《爱情神话》更好的第二部电影。（不是发生在城市里的故事就是城市电影，工业文明基础上的城市文化足够成熟后，才会诞生这种社会议题+流行文化+电影艺术的结合。很多那种以城市为背景的电影讲述的还是农业时代的故事和人。）,https://www.douban.com/people/xzfd/,力荐
阿德,值得一个国产片年度十佳,https://www.douban.com/people/joearde/,力荐
murmur,邵导了不起！ 看完《好东西》，和朋友感慨：邵艺辉真正找到了自己的声音。这个声音是都市的年轻的，锋利但轻快的，也是女性的自信的。这些形容词每个都不简单，但邵艺辉（看起来）很轻松地全部做到了。哦，还有幽默，让全影院不同年龄哈哈大笑的幽默。 写一个好故事很难，更难的是用自己的语气和声调写一个好故事。 电影散场，走进上海的秋夜，空气有点凉，很快乐、也受到鼓励。希望邵导一直一直拍下去！,https://www.douban.com/people/2285992/,力荐
我不叫复活节,看着周遭一片好评面面相觑：难道我脱离群众了？ 我的真实观感：情节破碎人物虚浮，融了一堆热门议题的女权主义党建片😑没有任何反对女性主义的意思，但确实也感受到了女性主义在国内的发展现状：太多表达，太多口号，太少落地。 本片唯一亮点：听母亲做的家务声音猜音效。（但再好的瑶柱也没法给不好的菜吊味呀……）,https://www.douban.com/people/64090808/,较差
栗,那段采集音频的蒙太奇也太好了，一个小孩关于整个宽阔世界的想象是如何塌缩成一个女性在家中方寸之间的劳作，但是这个女性又是如何螺丝道场用骨肉铸成爱意将自己的天赋传递给自己的小孩，好像在生命的广度变成了一种由时间带来的深度。,https://www.douban.com/people/Ashleybiubiu/,力荐
小开心,满电影院都是女性的笑声。,https://www.douban.com/people/2488427/,力荐
Jane,我正直勇敢有阅读量，就喜欢这样的电影,https://www.douban.com/people/lwjane/,力荐
hfjdnnd,这部电影或许就是女权表演艺术家本身,https://www.douban.com/people/lakobe24/,还行
咖,女儿听录音那场戏是的全片最浪漫的情节。,https://www.douban.com/people/melaca/,力荐
凹凸,尖锐得如此轻盈，进步到有些魔幻。极其当下的性别和情感话题，无比真挚的女性情谊，这样的视角和议题置于大陆院线简直熠熠生辉。录音蒙太奇展示单亲妈妈日常的段落，宛如电影之神降临。节奏比起《爱情神话》松垮不少，但那又如何？谁规定必须把一切都做到最好呢？,https://www.douban.com/people/mr_tree/,力荐
野外的酒鬼,单纯不配，对其他高分电影的侮辱。,https://www.douban.com/people/chuwei123/,很差
西海岸有树,真的是好东西 最喜欢的一场戏是钟楚曦给小孩听录音让她猜是什么声音，日常生活里琐碎的煎蛋，吸尘，晾衣服，修地板，削面条，在小孩那里成了龙卷风，暴雨，泥石流，岩浆……听起来是自然界最浩翰的力量其实是一个女人独自稳住生活的点点滴滴💪 ps宋佳和钟楚曦真的好配演个真姬吧球球了,https://www.douban.com/people/westblue/,力荐
姜泥,“磕头的声音是不对的，用力打回去的声音才是正确的。”,https://www.douban.com/people/184893655/,力荐
微我无酒,小马说他把铁梅的每一篇文章都看过了，但事实上是茉莉看完并记住了铁梅写的所有东西。,https://www.douban.com/people/79627632/,力荐
木乐,这永远不会是中国的伍迪艾伦，也永远不会是中国的洪常秀，就凭那段饭桌上的戏，能有几个创作者能如此化用性别议题灵动地写出那么轻盈的喜剧台词？更别说那段音效试音与宋佳做家务的声画蒙太奇即便是在女性主义的创作者中都算是极富魅力的。 如果硬要说电影风格的源流，那《好东西》也应来自于上海文华的电影遗风，是张爱玲、是《太太万岁》，是一直以来土生土长的最中国、最民族化的海派喜剧。即便那些铺满的全片的独立音乐/西洋乐，那也是作为中国的现代化上海应有的、当下的真实。且撇掉那些关于男性女性性少数群体的议题，潜藏在文本骨子里的对权力、宏大叙事的那种讽刺劲，也比目前的大多中国电影有勇气有态度。 最后，大家好，我是邵艺辉的粉丝。,https://www.douban.com/people/131539529/,力荐
♂豆子,主动送上门约个炮就爱上第一次见面的野男人，还让他对你专一，要和他恋爱，知道他有很多炮友就吃药自杀；因为恋母看一眼就爱上老女人，结果她只想和你啪啪，不想让你走进她的生活，看个电影都不行；中年夫妻就得带环或者结扎，离了婚还纠缠不清随便来家里吃饭；与陌生人和小孩子大声讨论月经，一帮男的也一起讨论，还研究月经是不是蓝色的；小学生写个出游的作文就都得写出国经历，一句“你们那公立小学，不是所有人都出过国的”我以为这是日韩片呢；“优衣库事件”还是女的主动要求的，一句“男人很好玩的”还是对孩子说的……这又假又矫情又尬等等等等的玩意，就封为神作了？！真low，想吐🤮,https://www.douban.com/people/62875428/,很差
开水,全世界有一半的人都会流血，看过有一半的人都会打五星。,https://www.douban.com/people/46983241/,力荐
祝羽捷,那些频繁闪烁在女性主义理论里的术语化成了幽默感十足的生活褶皱，埋伏在都市情感生活中的性别问题浮出水面，一部极其女性友好的作品，每一个女性角色都生动可爱现代，她们没有雌竞，没有懦弱，没有对这个默认的游戏规则认领和继承。爆梗和埋伏让人捧腹大笑，比这更重要的是，女性觉醒的世界里处处是好东西。,https://www.douban.com/people/2245804/,力荐
刷鞋大王,一个因为缺爱每天都在发情的低智恋爱脑，一个魅力无限的玛丽苏，吸引着两个苦学男德、争当工具人的雄竞舔狗，通过大量密集的谈话把网上一些鸡汤段子杂糅到一起，对观众进行摁头式输出教育。铁梅在看演出时把孩子举到头顶挡住后面的人、在人口密集的居民楼里练打鼓，这都很“宝妈”，这些“为了孩子”的极端自私影响他人的不文明行为，跟被她呵斥的随地大小便的男人其实没有任何区别,https://www.douban.com/people/157380196/,很差
流浪小脂,“你的眼睛很美很亮，我喜欢你看我，你怎么看我都没事。”（特别喜欢小孩猜音效那段以及男同学使了牛劲要拽她鼓棒她却一动不动只是轻蔑地笑那段，非常自然勇敢又充满力量的女宝…）,https://www.douban.com/people/188273978/,力荐
同志亦凡人中文站,中青幼三代女性的经历充分说明，每个女性从小到大都会遇到无数个普信男。两个男的在餐桌上以雄竞方式比赛女性主义快把我笑疯了。宋佳好飒啊啊啊，霉霉是真顶流~~~~,https://www.douban.com/people/3540441/,推荐
苏韵锦还不起,只有茉莉才会把铁梅的所有报道都看完,https://www.douban.com/people/214415662/,力荐
12.,不刷抖音不看小红书的我也不觉得多新鲜 像是照着微博热搜一条条抠下来组成的段子合集 如果爱情神话的灵气值是100分 这一部可能刚及格且大多用在了声音蒙太奇那一段,https://www.douban.com/people/46364699/,还行
tlmgt,我看的这场，有妈妈带女儿一起来看的，散场出去时妈妈问女儿，好看吗？好不好看？……片中的女儿上台打鼓时，穿的衣服印的图案是 Taylor Swift 时代之旅演唱会的巡演海报，结尾又 cue 了一次时代之旅演唱会，这怎么不能算是一种时代性呢？看到有友邻觉得这是70分电影，我觉得不是，应该是85分电影。😊当然，打分没那么重要了。最喜欢的一句台词是小马引导王茉莉打鼓说的几句话：“你就把打鼓当成是一种发泄就可以了。你想啊，你不能随便打人，但是可以随便打鼓。”,https://www.douban.com/people/tlmgt/,力荐
问松林,小孩猜声音的那段看得我崩溃大哭，妈妈是泥石流是暴风雨是熊猫吃竹子的声音，邵艺辉你是天才，太感谢还有这么灵气又敏锐的年轻作者🥹🥹🥹这一部比起爱情神话更成熟、游刃有余了，希望以后还有多多的女性中心叙事，台词被人骂绕口或文绉绉又怎样呢，我们就是意有所指，因为我们过去有太多没能说。,https://www.douban.com/people/183174868/,力荐
无影,看完上舞蹈课一直想着章宇的胸肌没法集中注意力。。。男性角色全员工具人原来这么爽的吗（原来男的一直都吃这么好的啊。。。小女孩听录音和餐桌上的雄竟两场简直了。。。,https://www.douban.com/people/wingxin1/,力荐
Agoraphobia,《好东西》就像上了一桌琳琅满目的菜，什么都想讨论，建构了一块很漂浮的女性岛屿，充满口号式的喧哗，但其实因为过于拥挤的符号而留不下什么真实的触碰。导演本身是温和的人，所以她在电影中设想了美好的情境，独立的单亲妈妈，开放的恋爱关系，单女互助带娃，甚至还有和三个男性谈论月经的桥段。但这些想象都太贫瘠，既没让人真正爽到，又完全不落地，解决不了真实的问题甚至让人都意识不到问题的核心。这部在很多地方都没有《出走的决心》带给我的震撼大，不是鼓励抒写女性苦难，而是它预设了一个男性都学习过性别议题的世界（且不讨论这个世界有多漂浮），但现实是远远落后很多步的。,https://www.douban.com/people/correspondent17/,还行
Mr. Infamous,很好，内地也有自己的《芭比》。也不需要额外幻想，反正我们就处在一个想都不敢想的结构性困境里。性别、性向（加上背景里真有gay）、教育理念、反成功学、自我人格、性自由、新闻理想……这么多理应表达而容易折戟的命题，被她这么精巧而诙谐地尽数刺穿，真了不起。得兼备勇气和才情，才能让一众角色，尤其是女性角色，有发自内心的酷，毕竟这种酷意味着跟寻常规矩，跟大多数盲从选择之间警惕地留有距离。也因此，要说电影哪里不对的话，是小孩何止是上海最幸福的小孩。而且，太喜欢她的灵光频现了，尤其是音效盲听，饭桌斗嘴，妙极。稍嫌两位女主有时争吵得太伤对方，毕竟以铁梅的情商，小叶的性情，这样许是不够服帖。瑕不掩瑜，演员和角色能在这么好的本子里相互成就，实属幸福。还是希望更多这样的好作品，多表达，多暴露，作为男性，非常爱看。,https://www.douban.com/people/misterinfamous/,力荐
东,讨论了特别多的女性议题，月经羞耻、家务分工、来自母亲的否定、女强思想、单母家庭、男凝反思、性别气质等等等，但惊奇于议题之下的生活细节完全缺失。议题的狂欢背后是假大空的粗糙。,https://www.douban.com/people/liuadong/,还行
Gintoki,全是金句不是电影,https://www.douban.com/people/214958605/,还行
神仙鱼,很久没看国产喜剧边笑边哭了，且不是硬煽（除偶有几处音乐稍多），桥段用梗台词表演都自然松弛，没有感到刻意做作，在当下中国电影市场简直奇迹。 和同期在映那部片相比，这才是“女人世界”，直面Her Story中的苦痛。再加上多处YQ指涉（王铁梅/囤货/明天会更好/垃圾墙标语）、光明正大谈性和展示LGBT元素、直接表达对男性/男权/男性女权表演艺术的讽刺或抨击，RESPECT 喜欢也敬佩结尾借小孩之口说出的那段“直面悲剧”，不知这一代能否做到，或许哪一代能做到TA们才能真正期待更好的明天（看评论发现“明天会更好”这句没唱出来），否则对布景上写的“这个世界还会好吗”只能抱持悲观答案。 二刷完想说，正直勇敢有阅读量的人，你们永远都不可怜。 （https://www.douban.com/people/eric_iiw/status/4775293616）,https://www.douban.com/people/eric_iiw/,推荐
杨迪,电影已经看完一阵子了，一直没来评分。前几天和几个看过的朋友讨论来着，有人很喜欢，有人很反感，我是前者。我现在看一部作品，不太去评价角色和情节是否有过多虚构成分，我都是接受片子构建的世界，再当个观察者就好。（事实上片子里几乎所有内容都是真实存在于上海）看罢电影，已住上海十年的我更喜欢上海了，片里有的讽刺，我知道那不是我，片里有的鼓舞，切实帮助了我，就够了。,https://www.douban.com/people/tieliuwudi/,力荐
我哪敢说话,磕头的声音不对，反击的声音才对，这是一部值得反复细品的好电影。,https://www.douban.com/people/175642318/,力荐
琼斯黄,感觉每个人物都是在评论区发言，彼此“回复”。,https://www.douban.com/people/lengleng/,还行
Virgil,点映。不满意主要两点：塞太满了，再好的点子和台词也得讲求疏密有致；男性的设置过于悬空。其他都挺喜欢。尤其是我一直觉得爱情是人生最不重要的事情之一，所以很高兴能在电影院里听到主角也这样说。拿这个展望一下一对百合一对基就挺好😌顺便和我爸妈说了他们去看这部电影票找我报销。（那个胡医生长得很像某个认识的人我艹看得我一阵PTSD啊啊啊啊啊啊啊啊啊啊,https://www.douban.com/people/virgilzhou/,推荐
